roadsectionid,coordx,coordy,cctvresolution,filecreatetime,cctvtype,cctvformat,cctvname,cctvurl
,126.35564,36.987507,,,1,HLS,[국도29호선] 서산 황금산2교차로,http://cctvsec.ktict.co.kr/75407/eN7f+sQHjYSNFJesLzd5o6JEiEYnjwrXSq5JpgM3c8IA1nNFCT/DcRKJ07AlZ2YfBNuinpbxusvPiUgr7KgO1e4zGGoxIS66Zvg5NaqcmjI=
,126.33996,36.985714,,,1,HLS,[국도29호선] 서산 황금산1교차로,http://cctvsec.ktict.co.kr/75408/Td3Ltuov0DbIsSKNImIXZJKfPG8IzlBoU5lVywmwJmp/+3Mmi/bM9U9DRrfrxOh31z4iNRcAp/1V2d1liWei0Drz0ytnfidn8w44Es5gu08=
,126.294945,36.74558,,,1,HLS,[국도32] 태안 남문IC지하차도,http://cctvsec.ktict.co.kr/75409/Wh5vyhFh1w1ecn1WVY8NIB60wzpf7zqD8462A5Doq8haTLe05lgi8hgkVI0cO54h5MaS3hAKnwPWAZpuuHyiRRHrtZogT8tnsf3ChPoC41M=
,126.311455,36.74427,,,1,HLS,[국도32] 태안 평천교차로(1/4),http://cctvsec.ktict.co.kr/75410/73DoJcxKX+IW9FZb7uWSaeExHXq6sBOr3w1l9gLSue8/XD+yxO/wwkrIxQHP09tjHpMg8ztwJkFML08f+4od7SbDDezgn2JvV8+IHq2MY70=
,126.32231,36.75361,,,1,HLS,[국도32호선] 태안 화동교차로,http://cctvsec.ktict.co.kr/75411/q99zgJ0P9BeXkULkOK30fvVUFLgK/mIlT9+4anlCSqMw0VDPLfcE4hdCORF3HB4Q1KLCHx5KNQNu/z391o7NccTw9fZIPVsYxX5CJkhQs3Y=
,126.3355,36.75749,,,1,HLS,[국도32호선] 태안 평천교(2/3),http://cctvsec.ktict.co.kr/75412/XTM+SNk1FfQ8mgTDBiOMoDn9SyKroKGE/uGe/qzk1mLc3c/vGjybz63ND9b13PiJHnFAiqg2wKBHplFM4qrJaeO5WUGy0LPUq6FTJfF8gnk=
,126.34759,36.766777,,,1,HLS,[국도32] 태안 인평교차로,http://cctvsec.ktict.co.kr/75413/ZrimUttvqd8kk2gGFa3D8kCe+pA13jrFAjFIBEU+9cXbdGfybn96okTg4i6PZua8bIprMFOGVbDMoDCSpqlM6p8q4Y5Zs7RKvi/5HjUoF/w=
,126.35966,36.776768,,,1,HLS,[국도32호선] 서산 고성IC교차로,http://cctvsec.ktict.co.kr/75414/bUANP6tNRu/U64PBhlkeScIegB2f8st99tC4C7TL/+w28nljnSm/F5fBv9zTYS7hHfH/Yzsv105fxpvAzy9nVJ4t/CqKu8d98OpO0polB1A=
,126.38161,36.78376,,,1,HLS,[국도32호선] 서산 어송리,http://cctvsec.ktict.co.kr/75415/jwivgo4Ud6g4b/He2KRrPywnBS337krHFYtPB5DjPLJwVYMqaBurvo61OYDepC8e/QSfKASmLekvyTnbdQ14QcvezRYucHHD1k/rhX79Gzo=
,126.39709,36.77676,,,1,HLS,[국도32호선] 서산 수량재교차로,http://cctvsec.ktict.co.kr/75416/1oAijnNu3N3dKTLAt//yp3thWy3iqjuzxwXPzYTdl4oTwafK9w4vGoiNxAz0ZVwRb58gwnHUtFTgtLdLGOwBNcxr+mGZ+9CslBcxm33U/IY=
,126.42904,36.768433,,,1,HLS,[국도32] 서산 역말교차로,http://cctvsec.ktict.co.kr/75417/suVRQQGUTEnNyJII920f7/mSTqs6BzFUjom8lKKO68G29LJ/gZpH5hqkfp3ofvfr8AT2GaDTAc55XZna9WFI0z1tAFVHbVu+QE/JM5H18n4=
,126.668495,36.09517,,,1,HLS,[국도21호선] 서천화산교차로,http://cctvsec.ktict.co.kr/75418/i8XH8wPeIWMkmu01Xq7YQzN+kwJkKEDgUbchkF8faRq7iC5VgjkdFuQGMiE3sJeFplkemPIsTKQMCaUrwzjYaYqK+Pslvypp7V0/zqW4UeE=
,126.59658,36.138367,,,1,HLS,[국도21] 서천 선도리,http://cctvsec.ktict.co.kr/75419/uJgVFlluhkngmSHTZQbOgQmnVm+iUYL8+PZDimgjHIpUgpxKqbT/66VFvOWiuu4IXFj89wVdDZCL4T9EwmQKjtKb3hSn53FZ1ImhGzmz1qA=
,126.6026,36.151527,,,1,HLS,[국도21호선] 서천성북1교차로,http://cctvsec.ktict.co.kr/75420/3n2+QfUAmubVC216dC/4ObGloH4tAx1oaKfE2M4VVUYCm0hBb5iGnmYFEzPDo8cJDK0gLClhkjaXAkN7u9lvStuJi2bl/pjjqVA8mAcEUgk=
,126.61373,36.17434,,,1,HLS,[국도21호선] 보령신구교,http://cctvsec.ktict.co.kr/75421/5FTtRbXfNwflbSgKHCebj17JAGBK1NiJQts+oCxYHY+kz3O+aYLTTqckZON0YRhvvSZNmChR6ECDT0k32N45oUkMZnpqt0lUYs9bgXF9K4M=
,126.62073,36.191307,,,1,HLS,[국도21호선] 보령상야마을입구,http://cctvsec.ktict.co.kr/75422/GwZwJVxrGfbXkIEdV/CIeZhsh7E7T3W/0t7RKVJVVxOgsLAc/qTkoX+X3eX2esQ56zglMwGBel8t/iy3pWaH+2lCAQ0YUgYo6UT3BSfebsQ=
,126.6235,36.1953,,,1,HLS,[국도21호선] 보령용제저수지,http://cctvsec.ktict.co.kr/75423/9mwg4WIMzgz7lzHFpnAVICFjI8j0/gliOWeibxHTIrBnfvFUV5xN6/wtkTyg1zNfbkxURVvCiyoVAWc3vCR+X5jw4FhgGHksbZQmwHUTaBs=
,126.617615,36.20945,,,1,HLS,[국도21호선] 보령연암마을입구삼거리,http://cctvsec.ktict.co.kr/75424/NFAYmitBZdAVwwlWAX01h0nrRcyZcG18jdp6G5koCTlELZl8mfwSzKgdYQUWpku0zlw4uyDml3HwSDlW2Sc8F+xjwD9I/aSs7l5QtQ3oKpA=
,126.5956,36.23915,,,1,HLS,[국도21호선] 보령웅천교삼거리,http://cctvsec.ktict.co.kr/75425/QdA92Ixp9QXWs6onZsT6IC1nRP/MaMw14StBjow480YVb7b1iime8kJg8wwtD0NCJGyezZX/WAqvv8D6UpntR979uYmlOQgeRoqVfCMFwn8=
,126.587265,36.25372,,,1,HLS,[국도21호선] 보령두룡2교차로,http://cctvsec.ktict.co.kr/75426/6ODus/SkfYc+uoijdTixiOu8ztH26Pgd7wd1Gl/IMTGYg6vY76vW7HTOH8hMWMLyImbISErUjTjL+9Z4vgOyJIal1DNNSosTkqUBjZUo37k=
,126.596306,36.281246,,,1,HLS,[국도21] 보령 사현교차로,http://cctvsec.ktict.co.kr/75427/6skKlVeIMZJoAvI2yQFq0ej6rT3Ij3wfNylfBsk5Rv9DE6aGRG6tWS61FMv13wI15gCY0XFQbR03rW2sZop/6HpTUMtzjPHVIAe7r5++BQ4=
,126.42699,36.989803,,,1,HLS,[국도38호선] 서산 화곡교차로,http://cctvsec.ktict.co.kr/75428/NrVka/zTxLcJ/VkIm3TU8ZhhWcP6QJB+JWuTJUqxSCU3mluKJKlHomr9Bp36W7HW9A8R6X6xGqu1sgGOQHQI/xe8ZAIxVn6/wiYvncAhDTc=
,126.45187,36.996418,,,1,HLS,[국도38] 서산 삼길포교차로,http://cctvsec.ktict.co.kr/75429/F9Zz090fgpZd1r0jGi2RASknWu+nagdt1V8BSYcXVj5JGwZpqiqjaj6PhKYEsA5XObUORujg9Th0h14owpm6CPs2xjbnbvTUQ1kkVIiPRXM=
,126.460045,37.001507,,,1,HLS,[국도38호선] 서산대호방조제,http://cctvsec.ktict.co.kr/75430/nhTLw4cc7uRetNd90WzVZ4CihQFb0s78L9zVFkzdRRIRthoWw+N520s+jq57b9N8cS24DLG3pI6Z4HmFJwhyIIpHO1w3s1o3lC7aBXEVxb4=
,126.47098,37.00672,,,1,HLS,[국도38호선] 당진 도비도교차로,http://cctvsec.ktict.co.kr/75431//fCTYAWdaTV86Qk1BXetUggIFfhhr/aolABoLytR/aMlVCm4md/UVAZ4E4giiJxnJNseZmGw2wPuSGHAoMwufKybWL3kw2B952/wb/zb9yQ=
,126.491455,37.00829,,,1,HLS,[국도38호선] 당진 초락교차로,http://cctvsec.ktict.co.kr/75432/mHMkQehEvru+Nyubc5+Iu4iI1uZjPWuOySPs5AgtHqAAlhPwMnTT8+uGXl3O9SPDt8AHI/OcFJ3BUjmE/IVc/n2bwvZMqd715gNlenAnDYo=
,126.510735,37.00187,,,1,HLS,[국도38호선] 당진초락교,http://cctvsec.ktict.co.kr/75433/fFCDsF+VCNEAIRL00uJccuTKEuDnPqQNR0daV+6HqrSur7RJM5ocMYbU8aJpsWzoh45bBp8rQmzxKpzizHklXLU6pnjZcgpn+HH9ZVRGx/c=
,126.54114,37.001385,,,1,HLS,[국도38호선] 당진천보사교,http://cctvsec.ktict.co.kr/75434/BPeM5HfVrEJHZap5oRshfc56ZfEjfT0mchJPLSSstLHr5PAnVJHSN1tcjhWAol9rR/4Pi3Lf88TisYxMvZad3S1Hf53xvCTnY9NN+zlW7R0=
,126.55139,36.99915,,,1,HLS,[국도38호선] 당진금배교,http://cctvsec.ktict.co.kr/75435/Ex6ozzqB05wPyDTHT7sTZ66GPO7+SQs6+m0kIkrzym3ldbp4OmP+OIBdSQNS8o8PDfPTOOhTX8bN0HnKGwCx235ZdAOMLGdaIOviWlOPuXI=
,126.57879,36.993504,,,1,HLS,[국도38호선] 당진 주유소앞,http://cctvsec.ktict.co.kr/75436/76pEGB+Kr1J/nB7MqhF8yKWX/Y+aRDFcrurBsBBTAQLnwfzp11AlgqlQB+yQ3b8OjGD4zke5BTXsa29xpm2pT2mBBGXmhx/DJUVxl8cx2XA=
,126.59732,36.983807,,,1,HLS,[국도38호선] 당진 평장교차로,http://cctvsec.ktict.co.kr/75437/fLlD3pq6tL3vtR/hSwmyM96kiTvpaS+zlT+TT0i7Ka1C9boP/JHMnvveX6tmz6khrvGv6lhWyKGbpYfQS2UBjswynSTdndNdgi7eeu16c6s=
,126.615364,36.97703,,,1,HLS,[국도38호선] 당진새터교차로,http://cctvsec.ktict.co.kr/75438/+Jed3hxkeWO+gDYnxNlJ/NVZvFz/pV5n8hFcXzqQD3yncRxhfkruh9zMf+S4jGemgbokIe08eP/FzgTMmRsVlb5l53ebheUjggNGcy1nMqc=
,126.63519,36.970867,,,1,HLS,[국도38호선] 당진 석문대교,http://cctvsec.ktict.co.kr/75439/peTBwi2cXwZQZXDdS5ePUBWeM1uivsc45gyhkXstUNAWDULDjQPDjYI0GRYxWgi4mh0prSQfLZUrzWdlSb6clFiOSW8QK5KwyfnCOLKIO7A=
,126.6777,36.978622,,,1,HLS,[국도38] 당진 가곡삼거리,http://cctvsec.ktict.co.kr/75440/biSUm9NgsO62BloJnRLF2R0f0+Up0RnI4YqRk5I5N0uXfGmT5L16NxsE3UQgtYcNmZvPozy3eEfneSoXZPE81zDzCtG0CvxMsNpJSzS1rWw=
,126.72863,36.980724,,,1,HLS,[국도38] 당진 고대지하차도,http://cctvsec.ktict.co.kr/75441/Ni3VqmcUTpY9435oT9nFT0Qm+c6y9JHyNdF+66VaxyfYLSsuN81VsjO5pZeP0zIz47595uoizfOTwHkXBqP5uKnXlFyFgUfQmO8BHjtYDtk=
,126.73924,36.98079,,,1,HLS,[국도38] 당진 고대교차로,http://cctvsec.ktict.co.kr/75442/SAxHtRQIwJUUCfSKd/Q/OuqPA+IQx8dcoQzA4iDx0DOJDoifXhYiOwGcKc9syoWyeyAuUoLZvUNiQ7e9QzQkHmkMJ3yRC/NMN3KUgBDOM6o=
,126.74506,36.977894,,,1,HLS,[국도38] 당진 고대2교차로,http://cctvsec.ktict.co.kr/75443/UQu+w3WoTf9fjfkSvnWqtFICWZIsW1zOyyNbSEGBQBIBnI8cUDRz5TayKyL0SDB4tDjRHgjJhlr8p6bi+IjLrb/fDp4uX+VdgPunrGDwBhg=
,126.76387,36.966717,,,1,HLS,[국도38] 당진 한진리,http://cctvsec.ktict.co.kr/75444/heInYHofY/JIVtni4zQvuJg+aBQhwSzYQeNtyxfrLPX3o2F/FGQW9I8SjqP4kGSl82GACc/FPZlQqKzVFeyANtChLt1U7WgWmNwEw1sTmHU=
,126.78956,36.938557,,,1,HLS,[국도38호선] 당진 송악IC,http://cctvsec.ktict.co.kr/75445/5CEW42mGgQWxzw3/dP6fOaMTgQNoOIXqeXD/DXHy5XF7c7qerBsAFOTycwvqVg6wo24dl96SlGlRtKShCNvvzpBdcqZlo6/g0qOw9glGl5M=
,126.95754,36.75848,,,1,HLS,[국도21] 아산 황산육교,http://cctvsec.ktict.co.kr/75448/TnlnBh1mF/sbkFpRjgc7yCPscWPKJlfWdngOIpnNdXEWgps5tmpumrXZAK4U90FtrXO/n8Vethze8ZcXZnQQY5vrcGqgR0t4tX8f2GC52M4=
,126.96133,36.80765,,,1,HLS,[국도45호선] 아산 수장교차로,http://cctvsec.ktict.co.kr/75450/hpRF1iYlw2DMaLvfng2L6sDcCHsZXnS1+6n8AD3RBScO5YUUZRNyuEEGjCXkxoTXzbY5cBcId6S387lgUTzCvgXFTEZ0WpQ4MtsUFPz+DAs=
,126.48889,36.759064,,,1,HLS,[국도29] 서산 수석동 (사각),http://cctvsec.ktict.co.kr/75456/Lj4onfImMQYcAzlms+moyK/YiG4dY/o9l5XRhefuvVazE0b/XLDcfRqV7anS/h2U38J9vK++oouoO4I0USSa08/nF94aXkGRqr0ijSzypVk=
,126.54962,36.803738,,,1,HLS,[국도32] 서산 탑곡교차로,http://cctvsec.ktict.co.kr/75457/xCLJ9e7XOPkivME3KWkfKb8qG5F9wLzq1Q2q0jhEkSVHakQQsvY2Pw+9vRxIzyaApCKvgz8MPLFb1knbBbupmSf1T6iZjTedM/X/CFaRPgI=
,126.58761,36.860947,,,1,HLS,[국도32] 당진 신시교차로,http://cctvsec.ktict.co.kr/75458/3z4NEEAJ6PlQznVsi36erj+7M0QtXz7hPkUCefEi8cvJDstOsgDP18wdU6hW+2k4mnoUMHrXyUW/HddAn8TbEfvEyinTzPtsY/hE3li1Ijk=
,127.005689,36.807489,,,1,HLS,[국도45] 아산 석정교차로,http://cctvsec.ktict.co.kr/75462/L8W8Gt9JPwfWt4ftl9CboDf+vVYyobA5MsbsqwuTOH9qmMjuueeaTIUL90Pqb+P3wsCS9LGLZhTD6rHJSKgH4yA8SPV8j44na+LCDHYBz5s=
,126.63286,36.11261,,,1,HLS,[국도21] 서천 다사교차로,http://cctvsec.ktict.co.kr/75464/2m2yNsG9r2Fj4XMOVWlpQvtmfkwObMHnRVRdRMZM9ynn9+mwFGeZT4Ecrw1NKrsuduzP/AzegAPADEoDH0w4GkGR2b9Nmlml5u2t3/ffU7I=
,126.1447646,36.68199497,,,1,HLS,[국도38] 태안 신진대교서측,http://cctvsec.ktict.co.kr/75465/MRkycCl/urk9ctjzw+5HasSuUNVZuODPrFAfSUuRXaXNKdNzrHw5OEA88YV0LGqJAmIk54vnAynpLXG0g+TaSjvPEQIcgxsZ3mxmZaIVkeI=
,126.78656,36.353043,,,1,HLS,[국도29] 부여 청양군경계 (취약),http://cctvsec.ktict.co.kr/75466/wXyX2yghgkClPRevJ32+GHy4bgRjCwsAu3h4/Cp+9zmENP8JSfjzhi2pThWiKwbCLOOJw/fqE70sSYxdp+/loq/9vsB67WE95UpH7mADvo8=
,126.78823,36.44641,,,1,HLS,[국도29] 청양 송방교차로,http://cctvsec.ktict.co.kr/75467/KYTor4Ulw2y/B9OzaTqrG2RBO2F56hGsfj9OHfbidjRdBssv4l3NFng6z05UHXmptW6YvOXSb+n/3wiSCvidituJ/axBNv88qT9YSQ2Wn54=
,126.95249,36.428467,,,1,HLS,[국도36] 청양 정산교차로,http://cctvsec.ktict.co.kr/75468/wc5cWg4WEXUc9Drx9Agx9QBza1Bkm5OAi+HKI3XBORWGygr0RyRVAp5l1mOMUhNOZDFHiCX5SXKkwVJ5PCkwKejky3D8z72yDWi/3vEz7ms=
,126.87329,36.465897,,,1,HLS,[국도36] 청양 이화교차로,http://cctvsec.ktict.co.kr/75469/yaLCWxQESoKGDnhTu6U9y3ugj5enAl9zev9wwIOX25HezjWC6wGkI9od9BZnp+0cXFZfxobVVKhu+gOGQdWu/Jzb9or2jIbMrYm8Q7/LeOQ=
,126.70761,36.41747,,,1,HLS,[국도36] 청양 국원교차로,http://cctvsec.ktict.co.kr/75470/KyWYnXbZZGtseFWo2vUsSjPxt7a47GRLUawlamUS8f5TC0aeUl7KueB99gS/dB2MUFOqs9bLQCN+W3czBmu64+XRZ6ffqDeFQOpLfRmT7JE=
,126.63041,36.377064,,,1,HLS,[국도36] 보령 굿고개교차로,http://cctvsec.ktict.co.kr/75471/Hw/Ky8FxBuRPeyLINTn2TLJFCmRxGS0w+dPhVqdT6Xj9Jr/kPgd5y9TtRjziQ8zjPp6jmCaBV5rFQY3I1IIc9aLXUp7iPUxZkLJfYhn5ZIM=
,126.6823396,36.0858605,,,1,HLS,[국도4] 서천 구암교,http://cctvsec.ktict.co.kr/77316/8PluYTkL88nZ4/6DGJRaCTWyj2+wFdE32wLCMCpKV97qSxlNHQ99Mmb1twDVJmBjOb/SyZtXdXYtLwjf8PXXrcKYrELArgJJZuHrheHIeJY=
,126.8786,36.2235,,,1,HLS,[국도29] 부여 합곡리,http://cctvsec.ktict.co.kr/77321/gCNHiMTKiU6uuyZ062ijgldR6B7pcQ0zWdudwjYAFz7xt5lAVGSnfuubqs4rAUJV8OoGrlXJjJ4b3M6NJrZm8BkSlV6xFKV4t3z9sNahWZ0=
,126.8698,36.2302,,,1,HLS,[국도29] 부여 합곡삼거리,http://cctvsec.ktict.co.kr/77323/OqXuiNkGO4jEB6nxGgqB1yCzU0z3HVMcFp1v5MfJfdH5QkeME7MCW21IXdzxBkYCjB+hvL6lMBH8/ulCOT2UYEZVoXA92pM7CLu47ypoPew=
,126.9646379,36.5622854,,,1,HLS,[국도39] 공주 유구IC교차로(1/2),http://cctvsec.ktict.co.kr/77327/1PFv2rV8zQedGJytjKUNMDYwnWkRqbH+ajSpfxY2DoeW7eP0yl7yXs89agy1grP10ACxZsfLT+wtAgYGRIx9KaFa7IKc0qAlrm3QrICDdvE=
,126.9718,36.6342,,,1,HLS,[국도39] 공주 추계교차로,http://cctvsec.ktict.co.kr/77328/VA/YXUgwGCZ6OjrgsmSWVvnLm5lLUYxk64s2R4CqAonKNg/CtMOOFBL1XaaE2fT8UIwbns4rrrRdrlSpTAld93WEVtKDjY5Q9G5P/5AS8s4=
,126.9366228,36.2767731,,,1,HLS,[국도40] 부여 동문삼거리,http://cctvsec.ktict.co.kr/77329/UwcJnTk4stuL4XUsP7ecP5pOrsOotYdhtJJQH3Tz8hHdOUsIL2QwgXXCNkv0wmDgCyAgU+V5ZBlpjxSnZWWFFP7VGfLs63WNjPFgDOHcq8Y=
,126.9514254,36.3092475,,,1,HLS,[국도40] 부여 자왕교차로,http://cctvsec.ktict.co.kr/77330/GtrCzKlxMsmC8itrbag5aGTBRz8Dh8XBo/peEuvegiDEndj3YNwvyp5dhKe1Nr/JNJRxLmTyXTkuIb4VKkeZg1SsfXqkS75OFZ2wWv0Fiis=
,126.2339284,36.7671735,,,1,HLS,[국도32] 태안 종대교차로,http://cctvsec.ktict.co.kr/77331/7KWj3hpWZB0fiU2t4ra58PKRvjD02o+3xInGvxbPKmYLmUx1fNchjs7ZaEOEKAZRjbOkRWpvqchJXtW7idRN85h+PaxLWeQxCqVoeped1PE=
,126.2754791,36.7572545,,,1,HLS,[국도32] 태안 장산교차로,http://cctvsec.ktict.co.kr/77332/HeLXOJP66SVUhnsgQupRuuEyHSKk2IbsS1EIXU5EKkSeV/ZPsD2WuwKroSYz4KVLqMQ4WFIesezCYvIndsz021gJh/IP6uYQhmKyYlC5TtQ=
,126.63995,36.66992,,,1,HLS,[국도40] 예산 수덕고개,http://cctvsec.ktict.co.kr/77435/nXJHyz1dblANFyqfyO7s8p+8apDZTsfkSNgqHz4maue3Ldai1kfxGDkjbvyGmd4SJRaMqEAu63BQWehgBPrf8r6gWVvqzRUmzm685Grf6Tc=
,126.63693,36.66704,,,1,HLS,[국도40] 예산 덕숭산 탑림공원,http://cctvsec.ktict.co.kr/77436/dxRvBmCCSSoFwHqs0SfVgDv1fhXMJon7EJSB6KSKJfmr+oPBOOAMM+q4OEePw3RLA8A/u7q448G3o91LP4KI7YOaGI6PeWi/LoGSEM6UH/A=
,126.50714,36.59704,,,1,HLS,[국도40] 홍성 광리교차로,http://cctvsec.ktict.co.kr/77437/U8CbS71LqS/ICsEFUCQz/K4vQguv6OT0ztplwfPu5FgE3cGZ9nqguVYWADa9QQCBYgxiS1xgJWDtqlH4/e7PIDLIQ9+xebGkavEq0614K6g=
,126.301055,34.542926,,,1,HLS,[국도18호선] 안농마을인근,http://cctvsec.ktict.co.kr/78814/AUZp0zbvfc8TfLFELj24OG2nsgdfYsryZI1P5r+rsak5187158wXspIRfb9C7dttQu52l9AyqGhLoViiDbGWLK6sJDIlGc4bd7ySpb2LUrI=
,126.8298646,37.66478078,,,1,HLS,[국도39호선] 고양 주교지하차도,http://cctvsec.ktict.co.kr/79072/pOEt8tAViyjDkY7yY+jtjBB9YC4AWrE4KlWJhHQKmlw2djY0HZXUfT3NuNpqybm3lhqQqR2hOqnDZUHqLP+b9+q8UTNRStkzxKhhXVl1lwU=
,126.9426485,37.0277023,,,1,HLS,[국도39호선] 평택 평택서부공설운동장,http://cctvsec.ktict.co.kr/79073/yYcfY04IzWiOp/3hFEUyVpeflFTCOuoWZRFiPzv1s1WOxSM0XCuWyj5e40HfseJO4uCLRLSh6za41cK55+gwXK4+DnlR4hFtlbxePlrmq1E=
,126.9106722,37.09229635,,,1,HLS,[국도39호선] 화성 향남제약일반산업단지,http://cctvsec.ktict.co.kr/79074/BJTjIi9ABpamiJ97Z75v3svzu67KcbkN3hhcITchbhHVyYVfXstmspiOhwiyiowpgMkkilHNZ00kg8WBldItNvBMuOijeoMXL71HaYI+7Aw=
,126.8784623,37.20384758,,,1,HLS,[국도39호선] 화성 남비봉ICR-A1교,http://cctvsec.ktict.co.kr/79075/kjW9RPYO3XewXutiOZmgqDRqHNIcBMORLjZzVDrPx1yA5e89xKTkfRaioYks7aGRvhQpX8vkLOGyH7UAPyZI10fv58UZV14F8Attq8KVlUQ=
,126.6044881,37.6864824,,,1,HLS,[국도48호선] 김포 마송지하차도,http://cctvsec.ktict.co.kr/79081/fzoaDlHYyX/q8Jpy97msQq+NyRsFIJU6fCVRrdnpHQpvJfmVZLrQgj3rIESLbrT7k+qvZVv8TO0ikGA0GMjmae9ocf5nV40NuFPIFHIFAu8=
,126.706886,36.978812,,,1,HLS,[국도38호선] 당진 동곡지하차도,http://cctvsec.ktict.co.kr/79249/fuNpdrj5/kdc6ISkbPMUoG2nbJH/w+X++wU9OLyD0M4ff97V/bXeqSrTnhWWsKSp10JeAQwe7bMXodFMnjHOq+g1jvEq2sfHCr1Rb+f0L/U=
,126.3256,36.5929,,,1,HLS,[국도77] 태안 창기리,http://cctvsec.ktict.co.kr/79313/XM92Lilwy4SdeMqNuwkoU9Kivce6JMfs28FW+ATzuhowTT/o2sTcwRXAq+fHrSDsYuUdd2Q0MgR/791GvKkXoBay4JtisgbT/cLwkArKYXE=
,126.511,36.5943,,,1,HLS,[국도40] 홍성 광리,http://cctvsec.ktict.co.kr/79314/p9v3vDrhqUj/jS+bHJ144d38U3fDetDzItqKUkT2iBEyjWCSXloIEBs6fHdP6C4amc/dWhPXLYjkG1qGfzpabh97SxFHrS5k5CNxcBZ73dw=
,126.9001381,36.1564697,,,1,HLS,[국도29] 부여 비정리,http://cctvsec.ktict.co.kr/79454/Pgi5kXZ68x0m5QQbCkApFO5awMnt9G6EXA8ph4QbjbRQjWZ529S05I0G26GwjXGlYqn1X2hZT9tdFiBbcVuQRMTUaoEjZubu/LMUY1C9WZE=
,126.8798006,36.146985,,,1,HLS,[국도29] 부여 탑산3리,http://cctvsec.ktict.co.kr/79455/bihwzv2bzgzdcw5mR/iA+2asKzQs7egWYmOWndnN4bCBHqA+5dW4aiPADdAH9Yp10CU7khpxGxpr0yDerYfR2HV4XuyVdz3veJV5lTxaQVk=
,126.8574129,36.1275824,,,1,HLS,[국도29] 부여 양화초등학교,http://cctvsec.ktict.co.kr/79456/KmFVE7jwHofF9c72vFe/4uqSr2xK/hQdELr6XMlce2Zctt277P/fRyXvw6ypAECuGXQmK6mrYzo80EpGpcnTnsf8KCseFVxltD7gWPu1af0=
,126.83695,36.119031,,,1,HLS,[국도29] 부여 벽룡교,http://cctvsec.ktict.co.kr/79457/m0f9lR0cehUhX+ZqsmbtcwQyG7NPXf15KQM5RtbaM5jckghPVBxAG42ApMjfNJa+QNrMna9RDVD+hKsvDGIXbBzGTxt7P7+iP0DaQ5Dp3rw=
,126.8336807,36.1099933,,,1,HLS,[국도29] 서천 충남교육청유아교육원입구,http://cctvsec.ktict.co.kr/79458/16zHdFVl919lJySYO26TLr0SkL7om9gxCJlYISr2Of1YvrWHbcYI8/yZLsrHkzuKMX3tmvy80NL3sWTekcqa9mgyU+ysbP8vDLT4aaie/IE=
,126.82375,36.096403,,,1,HLS,[국도29] 서천 땅고개,http://cctvsec.ktict.co.kr/79459/vc27AQKaTWkdbC28W4YecCewEU2CPUSbz0QBMbEY1t4zX9K5igwFEA5/EdYb8FqeVAraZIwmQr3wxLqmMBCKrfulpm8P38FEpoSNNEfm5/I=
,126.8068724,36.0841236,,,1,HLS,[국도29] 서천 한산119안전센터,http://cctvsec.ktict.co.kr/79460/EWE8Wz4sInATup0imSbKiGKpkbh1p7nx00BKUJV/AQtRLXg4WlHLeHCZWvQ9XctFzsVq8Lrr4NQp9hmk8Pp/sQSRfgP1inSRcCjMaRenCME=
,126.7907302,36.0763224,,,1,HLS,[국도29] 서천 광암삼거리,http://cctvsec.ktict.co.kr/79461/EJCTD+Kmx+0F34nfJ1E+L1t79cxo7Bcd3SfsleIklGbBKQIC7+y3KCNhe560Ayz2t2feby6DoFZyfULm/VgPEKNZlDcs3kBvIGgaUs9KeOY=
,126.7873211,36.0620734,,,1,HLS,[국도29] 서천 물러고개,http://cctvsec.ktict.co.kr/79462/q9x18xNJ0EDr5z6fLmO3EBkjhktRtr/DyslDvcwZr/FUh7wsNHRY2mUwEW+IJOjuoKBFacPtghbcIpKt3RuSjR+tMmYWA3xviYGqPrfEByc=
,126.7865,36.05138,,,1,HLS,[국도29] 서천 추동리(1/2),http://cctvsec.ktict.co.kr/79463/mJLumojiUVaSdqsjgmiTTX7aVpmmCRjHPD8u6aAbKDq7CaVviIAzg8Kw2JJjT7adeevL5AjlRrqEmccUrQtpEjMIGEZTHwMu/f2GJaS2550=
,126.7802632,36.0379949,,,1,HLS,[국도29] 서천 옥포사거리,http://cctvsec.ktict.co.kr/79464/d97+nm/tuBKPvS7b/BFTtXuO0L58I/FJQBUXh6w6LAf1jtnLQq6HskT/wFem9xrs8hv8fNmY1wpyTXMN2fd8KzaSIWXeSZUTsDDSOap97cQ=
,126.747393,36.0284642,,,1,HLS,[국도29] 서천 망월1교차로,http://cctvsec.ktict.co.kr/79465//fFicpjg8feNYOSxdRYw8AQMjbn+fScmU6Uw+Fu/VLOZhJZD9KIx2gL2cQTHX2uQrp5wl8u7fBU+BJGST38Y46ozrdTXYGgwItFbdoaZL+c=
,126.723815,36.025873,,,1,HLS,[국도21] 서천 효실교차로,http://cctvsec.ktict.co.kr/79466/0X0HjuoiZd++92pjxfnU/ptHuS2WU8OKi9nt0B9nPQwwtGGGa8T7bE+jnFR6szDH+VQd1zenYjUhNba+/ETzxzaKTW2Q9EHj2xKR8e9uk4o=
